"Mainly, Table 4 provides understandable results showing that multi-turn specifications achieve better performance compared to single-turn specifications.",Does the review address Result?,TRUE,FALSE,It refers to performance outcomes shown in Table 4.
"Yet it seems inconsistent at times whether this is a formal definition of the concept or a necessary condition obtained from some other (unprovided) definition, as Proposition 1 suggests.",Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,It questions the clarity and consistency of the formal definition.
The new established benchmark is another good contribution.,Does the review address Contribution?,TRUE,FALSE,Calls the benchmark a contribution.
More discussion is required on a) what are the reasons of loss in comprehensibility in this case (it is briefly mentioned in the intro) b) why their individual design choices and how they handles the different reasons c) some evaluation to verify this 2.,Does the review address Definition/Description/Detail/Discussion/Explanation/Interpretation?,TRUE,FALSE,Asks for further discussion and explanation.
"Moreover, the authors better answer questions in 2 so I can gauge if their hyper-parameters were chosen in the principled ways.",Does the review address Experiment?,FALSE,TRUE,"Concerns hyperparameter choices, not experiment details."
Perhaps the authors can consider adding them to setup a more comprehensive benchmark.,Does the review address Data/Task?,TRUE,FALSE,Refers to establishing a comprehensive benchmark (dataset/task).
The same applies to Table 3: it is unclear to me why or how the baseline T5 model has been chosen.,Does the review address Presentation?,TRUE,FALSE,Highlights lack of clarity in presenting baseline selection.
The description of how you compare your invariants to those inferred by Daikon is not clear unless all relevant cases related to (pre)conditions on method parameters.,Does the review address Presentation?,TRUE,FALSE,Points out that the description is unclear.
Can PACT be applied to simpler theorem provers like MetaMath where there are no tactics?,Does the review address Methodology?,TRUE,FALSE,Questions the method's applicability to other systems.
"This work tries a single pruning rate and finds it significantly degrades, rather than improves results: for both active learning and random selection.",Does the review address Result?,TRUE,FALSE,It discusses the observed outcomes (performance degradation) of the pruning rate.
"According to the description, the fact units are constructed using the dependency parser.",Does the review address Methodology?,TRUE,FALSE,It describes a design detail—the use of a dependency parser—to construct fact units.
"For a fair comparison, I think the baseline should add those methods as claimed in the introduction (Lee et al., 2019; Child et al., 2019; Sukhbaatar et al., 2019; Beltagy et al., 2020, inter alia), (Kitaev et al., 2020; Wang et al., 2020; Roy et al., 2020, inter alia) and let us know how badly they performed under the short sequence.",Does the review address Methodology?,FALSE,TRUE,"It recommends including additional baselines for a fair comparison, which is a comparison issue rather than a methodological detail."
"- Extensive ablation studies that showcase specific abilities of the model (types of OOD generalization), investigate the role of the foundation models and study the importance of the components of the prompt.",Does the review address Presentation?,FALSE,TRUE,"It describes experimental ablation studies, not issues of clarity or organization."
